sampleNs,origin,connected,valid,result,m00,m01,m02,x,m10,m11,m12,y,m20,m21,m22,z
160270548279600,2,1,1,200,0.9363273382,0,0.3511282802,0.2870206833,0,1,0,1.079702854,-0.3511282802,0,0.9363273382,2
160270548316400,1,1,1,200,0.9363273382,0,0.3511282802,0.2870206833,0,1,0,2.079702854,-0.3511282802,0,0.9363273382,2
160270563740800,2,1,1,200,0.9349778891,0,0.3547059596,0.2900796235,0,1,0,1.080682755,-0.3547059596,0,0.9349778891,2
160270563828500,1,1,1,200,0.9349778891,0,0.3547059596,0.2900796235,0,1,0,2.080682755,-0.3547059596,0,0.9349778891,2
160270579360800,2,1,1,200,0.9322800636,0,0.3617372513,0.2961045504,0,1,0,1.082632422,-0.3617372513,0,0.9322800636,2
160270579395400,1,1,1,200,0.9322800636,0,0.3617372513,0.2961045504,0,1,0,2.082632542,-0.3617372513,0,0.9322800636,2
160270594871600,2,1,1,200,0.9308809638,0,0.3653226793,0.2991835475,0,1,0,1.083639383,-0.3653226793,0,0.9308809638,2
160270594917400,1,1,1,200,0.9308809638,0,0.3653226793,0.2991835475,0,1,0,2.083639383,-0.3653226793,0,0.9308809638,2
160270610397900,2,1,1,200,0.9282274842,0,0.3720130622,0.3049414456,0,1,0,1.085543633,-0.3720130622,0,0.9282274842,2
160270610447300,1,1,1,200,0.9282274842,0,0.3720130622,0.3049414456,0,1,0,2.085543633,-0.3720130622,0,0.9282274842,2
160270626426800,2,1,1,200,0.9269062877,0,0.3752928078,0.3077701032,0,1,0,1.086489677,-0.3752928078,0,0.9269062877,2
160270626466200,1,1,1,200,0.9269062877,0,0.3752928078,0.3077701032,0,1,0,2.086489677,-0.3752928078,0,0.9269062877,2
160270641886800,2,1,1,200,0.9255845547,0,0.3785409629,0.3105755746,0,1,0,1.087435365,-0.3785409629,0,0.9255845547,2
160270641936300,1,1,1,200,0.9255845547,0,0.3785409629,0.3105755746,0,1,0,2.087435246,-0.3785409629,0,0.9255845547,2
160270657931100,2,1,1,200,0.9229099154,0,0.3850159347,0.3161800802,0,1,0,1.089348197,-0.3850159347,0,0.9229099154,2
160270658050000,1,1,1,200,0.9229099154,0,0.3850159347,0.3161800802,0,1,0,2.089348316,-0.3850159347,0,0.9229099154,2
160270673135200,2,1,1,200,0.920309186,0,0.3911918104,0.3215409815,0,1,0,1.091209769,-0.3911918104,0,0.920309186,2
160270673225900,1,1,1,200,0.920309186,0,0.3911918104,0.3215409815,0,1,0,2.091209888,-0.3911918104,0,0.920309186,2
160270688399300,2,1,1,200,0.920309186,0,0.3911918104,0.3215409815,0,1,0,1.091209769,-0.3911918104,0,0.920309186,2
160270688515700,1,1,1,200,0.920309186,0,0.3911918104,0.3215409815,0,1,0,2.091209888,-0.3911918104,0,0.920309186,2
160270703722800,2,1,1,200,0.9177654386,0,0.3971229196,0.3267038763,0,1,0,1.093035102,-0.3971229196,0,0.9177654386,2
160270703760700,1,1,1,200,0.9177654386,0,0.3971229196,0.3267038763,0,1,0,2.093035221,-0.3971229196,0,0.9177654386,2
160270719241600,2,1,1,200,0.9152555466,0,0.4028737843,0.3317236304,0,1,0,1.094843864,-0.4028737843,0,0.9152555466,2
160270719312800,1,1,1,200,0.9152555466,0,0.4028737843,0.3317236304,0,1,0,2.094843864,-0.4028737843,0,0.9152555466,2
160270734774300,2,1,1,200,0.9139605761,0,0.4058030546,0.3342858553,0,1,0,1.095781326,-0.4058030546,0,0.9139605761,2
160270734816200,1,1,1,200,0.9139605761,0,0.4058030546,0.3342858553,0,1,0,2.095781326,-0.4058030546,0,0.9139605761,2
160270750285100,2,1,1,200,0.9127333164,0,0.4085558057,0.3366969824,0,1,0,1.096673012,-0.4085558057,0,0.9127333164,2
160270750316700,1,1,1,200,0.9127333164,0,0.4085558057,0.3366969824,0,1,0,2.096673012,-0.4085558057,0,0.9127333164,2
